               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 479,            0.032683,            0.035612,           0.0021244,             0.58515,             0.69437,             0.65681,             0.30326,             0.04001,            0.024346,             0.01074,             0.00879,             0.00879,             0.00879
                 480,            0.035037,            0.033268,           0.0020833,             0.69851,             0.60951,             0.67036,              0.3185,            0.042408,            0.025421,            0.010746,           0.0087852,           0.0087852,           0.0087852
                 481,            0.039627,            0.040049,           0.0028221,             0.60474,             0.67143,             0.63017,             0.30843,            0.039772,            0.024539,            0.010821,           0.0087804,           0.0087804,           0.0087804
                 482,            0.031677,            0.037399,           0.0024948,             0.67814,             0.64472,              0.6419,             0.33033,            0.038685,            0.023788,            0.010306,           0.0087755,           0.0087755,           0.0087755
                 483,            0.035225,            0.042469,           0.0021356,             0.58305,             0.74437,             0.64187,             0.32985,            0.038338,             0.02395,            0.009044,           0.0087707,           0.0087707,           0.0087707
                 484,            0.031088,            0.035562,           0.0020289,             0.66621,             0.64472,             0.64435,              0.3272,            0.039292,            0.024071,           0.0097371,           0.0087658,           0.0087658,           0.0087658
                 485,            0.034726,            0.041799,           0.0025451,             0.70062,             0.63057,             0.65188,             0.33991,            0.039808,            0.023637,             0.01099,           0.0087609,           0.0087609,           0.0087609
                 486,            0.035482,            0.036218,            0.002462,             0.64253,             0.65512,             0.68799,                0.35,            0.040271,            0.023708,           0.0093257,           0.0087561,           0.0087561,           0.0087561
                 487,             0.03644,            0.040108,           0.0020967,             0.62025,             0.70493,             0.66998,             0.34918,            0.040095,            0.024248,           0.0094692,           0.0087512,           0.0087512,           0.0087512
                 488,            0.033065,            0.041164,           0.0023515,             0.57698,             0.68653,              0.6611,             0.33444,            0.038853,            0.023926,           0.0095199,           0.0087463,           0.0087463,           0.0087463
                 489,            0.029622,            0.036034,           0.0020718,             0.71676,              0.6338,             0.68311,             0.37297,            0.037787,            0.023795,           0.0077498,           0.0087414,           0.0087414,           0.0087414
                 490,            0.035203,            0.038019,           0.0024478,             0.71155,             0.67995,             0.67509,             0.34526,            0.039484,            0.024117,           0.0070831,           0.0087365,           0.0087365,           0.0087365
                 491,            0.034678,            0.034412,           0.0021019,             0.74999,             0.68513,             0.66526,             0.33866,            0.039759,             0.02397,             0.00799,           0.0087316,           0.0087316,           0.0087316
                 492,             0.03492,            0.034908,           0.0021969,             0.77155,             0.71268,             0.70808,             0.35653,            0.039558,            0.023955,           0.0076986,           0.0087266,           0.0087266,           0.0087266
                 493,            0.033688,            0.040376,           0.0024626,             0.72151,             0.70431,             0.68223,             0.35932,            0.040019,            0.024408,           0.0076349,           0.0087217,           0.0087217,           0.0087217
                 494,              0.0372,            0.054544,           0.0030076,             0.72406,             0.73642,               0.743,             0.37925,            0.039583,            0.024039,           0.0065222,           0.0087168,           0.0087168,           0.0087168
                 495,            0.032084,            0.034117,           0.0021444,             0.67704,             0.69824,             0.67508,              0.3787,              0.0395,            0.024352,           0.0082554,           0.0087118,           0.0087118,           0.0087118
                 496,            0.038524,            0.039884,           0.0027194,             0.69342,              0.6232,              0.7039,             0.37216,             0.03904,            0.023849,           0.0070632,           0.0087069,           0.0087069,           0.0087069
                 497,            0.032613,            0.036112,           0.0018982,             0.61099,             0.66585,             0.65105,              0.3367,            0.039197,             0.02398,           0.0079593,           0.0087019,           0.0087019,           0.0087019
                 498,            0.035764,            0.038487,             0.00261,             0.60736,             0.60176,             0.60515,             0.28863,            0.042219,            0.026353,           0.0084981,           0.0086969,           0.0086969,           0.0086969
                 499,            0.035635,            0.044972,           0.0025531,             0.79267,             0.53288,             0.65797,             0.30994,            0.040669,            0.024558,           0.0072994,            0.008692,            0.008692,            0.008692
                 500,            0.036056,            0.046587,           0.0025317,             0.78548,             0.61267,             0.68573,             0.32717,            0.043825,            0.024692,           0.0064523,            0.008687,            0.008687,            0.008687
                 501,            0.034551,            0.039623,           0.0024705,             0.59741,             0.69387,             0.65483,              0.3291,             0.04305,            0.025066,            0.008993,            0.008682,            0.008682,            0.008682
                 502,            0.038793,            0.044319,           0.0032098,             0.73786,             0.55863,              0.6493,             0.34134,            0.039732,            0.024297,           0.0093324,            0.008677,            0.008677,            0.008677
                 503,            0.033759,            0.040816,           0.0022257,             0.61955,             0.71162,             0.66708,             0.35289,            0.040194,            0.023719,           0.0080415,            0.008672,            0.008672,            0.008672
                 504,            0.032801,            0.034668,           0.0026147,             0.57929,             0.71035,             0.66749,             0.36445,            0.039689,             0.02307,            0.009021,            0.008667,            0.008667,            0.008667
                 505,            0.029506,            0.032537,           0.0015163,             0.56704,             0.68345,             0.65748,             0.36224,              0.0381,            0.022954,           0.0097038,           0.0086619,           0.0086619,           0.0086619
                 506,            0.031895,            0.034725,           0.0020483,             0.59884,             0.65845,             0.65504,              0.3563,            0.038873,            0.022813,           0.0098184,           0.0086569,           0.0086569,           0.0086569
                 507,            0.033793,             0.04006,           0.0026395,             0.59184,             0.62248,             0.63582,             0.35708,            0.038457,             0.02435,           0.0096742,           0.0086519,           0.0086519,           0.0086519
                 508,            0.035322,            0.035408,           0.0023559,             0.73802,             0.56864,              0.6589,             0.37326,            0.038109,            0.023823,           0.0080977,           0.0086468,           0.0086468,           0.0086468
                 509,            0.033985,            0.035912,           0.0021589,             0.69279,             0.64773,             0.66747,             0.37004,            0.038422,            0.023394,           0.0078104,           0.0086417,           0.0086417,           0.0086417
                 510,            0.031553,            0.036903,            0.002505,             0.73806,              0.6088,             0.68603,             0.36532,            0.038185,            0.023321,           0.0081047,           0.0086367,           0.0086367,           0.0086367
                 511,            0.030076,            0.032905,            0.002109,             0.71683,             0.63094,             0.66336,             0.33926,            0.041162,            0.023908,           0.0088536,           0.0086316,           0.0086316,           0.0086316
                 512,              0.0335,            0.034893,           0.0019022,              0.6971,             0.71223,             0.70862,             0.36424,            0.040492,            0.023636,           0.0088965,           0.0086265,           0.0086265,           0.0086265
                 513,            0.034636,            0.036884,           0.0018692,              0.6975,             0.71674,             0.69704,             0.33985,            0.041622,            0.023865,           0.0083027,           0.0086214,           0.0086214,           0.0086214
                 514,            0.037136,            0.042895,           0.0024535,             0.70864,             0.69789,             0.68906,             0.33385,            0.041881,            0.024367,           0.0076594,           0.0086163,           0.0086163,           0.0086163
                 515,            0.033878,            0.039996,           0.0020457,             0.72491,             0.70528,             0.71044,             0.34114,            0.039311,            0.023133,           0.0077229,           0.0086112,           0.0086112,           0.0086112
                 516,            0.033802,            0.038123,            0.002738,              0.7652,             0.59814,             0.64399,             0.31448,            0.040246,            0.024689,           0.0090815,           0.0086061,           0.0086061,           0.0086061
                 517,             0.03627,            0.040043,           0.0022855,             0.84407,             0.57711,             0.68798,             0.34612,            0.039668,            0.023704,           0.0086747,            0.008601,            0.008601,            0.008601
                 518,            0.032895,            0.033979,           0.0023804,             0.70031,             0.67324,             0.67031,              0.3526,            0.040695,            0.024652,           0.0091557,           0.0085959,           0.0085959,           0.0085959
                 519,            0.034977,            0.039936,            0.001843,             0.74591,              0.6832,              0.7062,             0.35334,            0.040373,            0.022718,           0.0082257,           0.0085908,           0.0085908,           0.0085908
                 520,            0.033961,             0.03741,           0.0021451,             0.74088,             0.69405,             0.72253,             0.35922,            0.039975,            0.022498,           0.0068723,           0.0085856,           0.0085856,           0.0085856
                 521,            0.034485,            0.033539,           0.0038208,             0.75951,             0.72676,              0.7497,             0.38177,            0.039769,            0.023758,            0.006952,           0.0085805,           0.0085805,           0.0085805
                 522,            0.033224,            0.033172,           0.0021686,             0.70695,             0.62676,             0.68651,             0.34392,            0.041663,            0.024534,           0.0084699,           0.0085753,           0.0085753,           0.0085753
                 523,            0.036398,            0.036867,           0.0022286,              0.8526,             0.58413,             0.70426,             0.35532,            0.041286,            0.024852,            0.009027,           0.0085701,           0.0085701,           0.0085701
                 524,            0.033594,            0.034656,           0.0019371,             0.81869,             0.56303,             0.68015,             0.33713,            0.042212,            0.024693,           0.0098689,            0.008565,            0.008565,            0.008565
                 525,            0.035837,            0.036295,             0.00246,             0.49676,             0.77476,             0.63896,             0.34486,             0.03912,            0.024466,            0.009292,           0.0085598,           0.0085598,           0.0085598
                 526,            0.030836,            0.033879,           0.0018929,             0.70877,              0.6588,             0.68035,             0.36138,            0.039796,             0.02436,           0.0077195,           0.0085546,           0.0085546,           0.0085546
                 527,            0.032712,            0.035009,           0.0023449,             0.67337,             0.59789,             0.63188,              0.3357,            0.039811,            0.024212,           0.0081103,           0.0085494,           0.0085494,           0.0085494
                 528,            0.031467,            0.034567,           0.0021391,             0.73209,             0.64073,             0.67744,             0.34922,            0.040794,            0.024076,            0.007437,           0.0085442,           0.0085442,           0.0085442
                 529,            0.031345,            0.038226,           0.0024408,              0.7739,             0.59789,             0.71223,             0.37705,            0.039496,            0.023379,           0.0065617,            0.008539,            0.008539,            0.008539
                 530,            0.033041,            0.040738,           0.0025613,             0.59346,             0.81162,             0.71506,             0.39181,            0.038549,            0.024017,           0.0073124,           0.0085338,           0.0085338,           0.0085338
                 531,            0.035236,            0.037074,           0.0021942,             0.75847,             0.65845,             0.71432,             0.38481,            0.039029,            0.023927,           0.0065588,           0.0085286,           0.0085286,           0.0085286
                 532,            0.032738,            0.038513,           0.0021803,             0.82034,             0.67284,             0.69305,             0.34242,            0.040586,            0.024567,           0.0082254,           0.0085233,           0.0085233,           0.0085233
                 533,            0.031199,             0.03589,           0.0025351,             0.75166,             0.74755,             0.73329,             0.37591,            0.039666,            0.024286,           0.0084955,           0.0085181,           0.0085181,           0.0085181
                 534,            0.032926,            0.039876,           0.0019802,             0.67009,             0.73334,              0.7052,             0.35496,            0.039536,            0.023565,           0.0083093,           0.0085128,           0.0085128,           0.0085128
                 535,            0.035417,            0.037774,           0.0017124,             0.59895,              0.7188,             0.65033,             0.34082,            0.039707,            0.024678,           0.0091728,           0.0085076,           0.0085076,           0.0085076
                 536,            0.033054,            0.030549,           0.0018689,             0.67791,              0.5838,              0.6247,             0.31805,            0.041371,            0.024678,           0.0096697,           0.0085023,           0.0085023,           0.0085023
                 537,            0.034969,            0.036235,           0.0020332,              0.6562,             0.63697,             0.67786,             0.36431,             0.03948,            0.023484,           0.0072535,           0.0084971,           0.0084971,           0.0084971
                 538,            0.032477,            0.038183,           0.0017866,             0.64845,             0.79338,             0.69675,             0.36463,            0.038675,            0.023096,           0.0077716,           0.0084918,           0.0084918,           0.0084918
                 539,            0.033517,            0.035526,           0.0022846,             0.63376,             0.74718,             0.68794,             0.34452,            0.038624,            0.023393,           0.0093487,           0.0084865,           0.0084865,           0.0084865
                 540,            0.030032,            0.035192,           0.0019379,             0.75588,             0.71866,             0.71876,              0.3548,            0.037715,            0.022566,              0.0114,           0.0084812,           0.0084812,           0.0084812
                 541,             0.03277,            0.037723,           0.0029877,             0.58301,             0.59306,             0.60552,             0.31553,            0.040077,            0.024297,            0.011429,           0.0084759,           0.0084759,           0.0084759
                 542,            0.032637,            0.036295,           0.0023347,             0.73266,             0.61959,              0.6682,             0.36174,            0.039119,            0.024268,           0.0081136,           0.0084706,           0.0084706,           0.0084706
                 543,            0.028309,             0.03091,           0.0016619,             0.70689,             0.55176,             0.61554,             0.34772,            0.038234,            0.023192,             0.00949,           0.0084653,           0.0084653,           0.0084653
                 544,            0.031229,            0.036635,           0.0017506,              0.6833,             0.62676,             0.63006,             0.32624,            0.040516,            0.023323,            0.010531,             0.00846,             0.00846,             0.00846
                 545,            0.036737,            0.038806,           0.0039801,             0.77532,             0.60067,             0.64226,             0.31078,            0.041624,            0.023826,            0.011044,           0.0084546,           0.0084546,           0.0084546
                 546,            0.034868,            0.041888,            0.002153,              0.7716,             0.50563,             0.62866,             0.29157,            0.043802,            0.026966,            0.010101,           0.0084493,           0.0084493,           0.0084493
                 547,            0.033086,            0.033276,           0.0017974,             0.78209,             0.62711,             0.71346,             0.37744,            0.040233,            0.024217,            0.007898,            0.008444,            0.008444,            0.008444
                 548,            0.030623,            0.035124,           0.0026289,             0.68409,             0.71927,             0.72374,             0.38425,            0.039413,            0.023709,            0.007175,           0.0084386,           0.0084386,           0.0084386
                 549,            0.033768,            0.043319,           0.0019754,             0.72753,             0.77993,             0.74323,             0.38602,            0.040128,            0.023688,           0.0075048,           0.0084333,           0.0084333,           0.0084333
                 550,            0.035391,            0.041004,           0.0021236,             0.71251,             0.75141,             0.73384,             0.38507,            0.039757,              0.0236,           0.0076784,           0.0084279,           0.0084279,           0.0084279
                 551,              0.0336,            0.037708,           0.0022231,             0.75317,             0.68345,             0.71358,             0.36478,            0.041345,             0.02357,           0.0084677,           0.0084225,           0.0084225,           0.0084225
                 552,            0.033909,             0.04015,           0.0021829,             0.82851,             0.67651,             0.76744,             0.39897,            0.041047,            0.023533,           0.0069983,           0.0084171,           0.0084171,           0.0084171
                 553,            0.033165,            0.037143,           0.0019789,             0.71248,             0.66233,             0.67522,             0.36172,            0.039047,            0.022964,             0.01012,           0.0084118,           0.0084118,           0.0084118
                 554,            0.033173,            0.036194,           0.0022291,             0.71344,              0.7116,             0.70018,             0.35847,            0.039487,            0.023547,            0.010135,           0.0084064,           0.0084064,           0.0084064
                 555,             0.03256,            0.042449,           0.0022394,             0.62405,             0.74401,             0.69165,             0.35711,            0.039771,            0.024003,            0.010141,            0.008401,            0.008401,            0.008401
                 556,            0.033421,            0.038076,           0.0023156,             0.70672,               0.657,             0.66394,             0.36161,            0.039439,            0.023523,            0.010144,           0.0083956,           0.0083956,           0.0083956
                 557,            0.032451,            0.036813,           0.0019681,              0.7299,             0.67392,             0.70168,             0.36206,            0.039229,            0.023638,           0.0098749,           0.0083901,           0.0083901,           0.0083901
                 558,            0.030824,            0.036959,           0.0020061,             0.65363,             0.71549,              0.6803,             0.36884,            0.038065,            0.022917,            0.009398,           0.0083847,           0.0083847,           0.0083847
                 559,            0.031841,            0.035124,           0.0022464,              0.6233,             0.66852,             0.65166,             0.34091,            0.038518,            0.023286,            0.010375,           0.0083793,           0.0083793,           0.0083793
                 560,            0.032195,            0.031937,           0.0020607,             0.63625,             0.70344,             0.67496,             0.36119,            0.039756,            0.023601,           0.0088232,           0.0083739,           0.0083739,           0.0083739
                 561,            0.030837,            0.040135,           0.0018326,             0.65787,             0.71585,             0.68924,             0.39569,            0.037939,            0.023439,           0.0081585,           0.0083684,           0.0083684,           0.0083684
                 562,            0.029796,            0.034325,           0.0015735,              0.7009,             0.65157,             0.69658,             0.38016,            0.038697,            0.023671,           0.0091994,            0.008363,            0.008363,            0.008363
                 563,            0.031542,            0.037805,           0.0020727,             0.78081,             0.67839,             0.71555,             0.39981,            0.039246,            0.023311,           0.0084424,           0.0083575,           0.0083575,           0.0083575
                 564,             0.03108,            0.029466,            0.003524,             0.72883,             0.69824,             0.72309,             0.38928,            0.040282,            0.025023,           0.0075892,            0.008352,            0.008352,            0.008352
                 565,            0.032858,            0.042156,           0.0019462,             0.88725,             0.68768,             0.74485,             0.38874,            0.040926,             0.02396,           0.0069256,           0.0083466,           0.0083466,           0.0083466
                 566,            0.032604,            0.040379,           0.0022805,             0.78587,             0.70176,              0.7544,             0.39977,            0.039352,             0.02514,           0.0064214,           0.0083411,           0.0083411,           0.0083411
                 567,            0.032637,             0.03174,           0.0024032,             0.61216,             0.76177,             0.69981,             0.38457,            0.039589,             0.02503,           0.0074692,           0.0083356,           0.0083356,           0.0083356
                 568,            0.032398,             0.03908,           0.0020916,             0.69442,             0.70341,             0.70775,             0.38532,            0.039551,            0.024276,           0.0076735,           0.0083301,           0.0083301,           0.0083301
                 569,            0.034964,            0.043334,           0.0024022,              0.7717,             0.67818,             0.71806,             0.36622,            0.039785,            0.024115,           0.0097491,           0.0083246,           0.0083246,           0.0083246
                 570,            0.032149,            0.032654,           0.0020728,             0.80222,             0.60722,             0.68209,             0.35895,            0.040585,            0.024812,           0.0095958,           0.0083191,           0.0083191,           0.0083191
                 571,            0.036782,             0.03727,           0.0023716,             0.60946,             0.72993,              0.6761,             0.38517,            0.040661,            0.026735,           0.0084976,           0.0083136,           0.0083136,           0.0083136
                 572,            0.031265,            0.036402,           0.0020192,             0.66937,             0.63943,              0.6705,             0.35585,            0.041007,            0.025615,           0.0081412,           0.0083081,           0.0083081,           0.0083081
                 573,            0.032172,            0.047365,           0.0021071,             0.64289,             0.69867,             0.66676,             0.35716,            0.039722,            0.025076,           0.0095065,           0.0083025,           0.0083025,           0.0083025
                 574,             0.03011,            0.034632,            0.002462,              0.7049,             0.61485,             0.64742,             0.36311,             0.03933,             0.02466,           0.0090674,            0.008297,            0.008297,            0.008297
                 575,             0.03283,            0.035597,           0.0020265,             0.69825,             0.56972,             0.63238,             0.35156,            0.040773,            0.024768,           0.0097723,           0.0082915,           0.0082915,           0.0082915
                 576,            0.034449,            0.037146,           0.0024507,             0.72405,             0.60078,             0.64867,             0.33794,            0.039746,            0.023833,           0.0094682,           0.0082859,           0.0082859,           0.0082859
                 577,            0.031433,            0.037135,           0.0018634,             0.66327,              0.6088,             0.65306,             0.36454,            0.038583,            0.023217,           0.0092253,           0.0082804,           0.0082804,           0.0082804
                 578,            0.036098,             0.03371,           0.0026672,             0.62941,             0.73741,             0.70084,             0.37542,            0.039471,            0.024567,           0.0092571,           0.0082748,           0.0082748,           0.0082748
                 579,             0.03328,            0.036957,           0.0019057,             0.81703,             0.62801,             0.73252,             0.39163,            0.038573,            0.024209,           0.0079895,           0.0082692,           0.0082692,           0.0082692
                 580,            0.031177,            0.036144,           0.0016803,             0.66836,             0.74205,             0.72527,              0.3921,            0.038762,            0.023985,           0.0076209,           0.0082637,           0.0082637,           0.0082637
                 581,            0.029501,            0.034218,           0.0019308,             0.78976,             0.70439,             0.74458,             0.40718,            0.038715,            0.023706,           0.0072487,           0.0082581,           0.0082581,           0.0082581
                 582,            0.029511,             0.03549,           0.0020746,             0.69192,             0.69085,             0.71031,             0.37446,            0.039083,            0.024958,           0.0080378,           0.0082525,           0.0082525,           0.0082525
                 583,            0.032526,            0.034997,           0.0018517,             0.78726,             0.67526,             0.72411,             0.38519,            0.039285,            0.024797,           0.0077591,           0.0082469,           0.0082469,           0.0082469
                 584,            0.033959,            0.039855,           0.0022348,             0.74537,             0.73415,             0.71745,             0.38118,            0.039197,            0.024789,           0.0077722,           0.0082413,           0.0082413,           0.0082413
                 585,            0.027827,            0.030613,           0.0013295,             0.79553,             0.70553,             0.74268,             0.38463,            0.039817,            0.025588,           0.0063959,           0.0082357,           0.0082357,           0.0082357
                 586,            0.033038,            0.035896,           0.0017852,             0.66391,             0.68697,             0.71432,             0.36562,            0.039005,            0.025012,           0.0081924,           0.0082301,           0.0082301,           0.0082301
                 587,            0.033191,            0.033901,           0.0023658,             0.72321,             0.65009,             0.68067,             0.35653,            0.038822,            0.024906,           0.0084474,           0.0082244,           0.0082244,           0.0082244
                 588,            0.033308,            0.040038,             0.00171,             0.71159,             0.63398,             0.63847,             0.33525,            0.040467,            0.025215,           0.0091629,           0.0082188,           0.0082188,           0.0082188
                 589,            0.030694,            0.033611,           0.0017437,             0.78184,             0.60176,             0.64405,             0.30942,            0.041977,            0.024975,           0.0093461,           0.0082132,           0.0082132,           0.0082132
                 590,            0.035172,            0.034008,           0.0016102,             0.71945,             0.72676,             0.68856,              0.3537,             0.04049,            0.025741,           0.0076774,           0.0082075,           0.0082075,           0.0082075
                 591,            0.031101,            0.039356,           0.0023244,             0.77364,             0.60208,             0.65649,             0.34013,              0.0396,            0.026329,           0.0088079,           0.0082019,           0.0082019,           0.0082019
                 592,            0.029436,             0.03433,           0.0015625,             0.62969,             0.75243,             0.66121,             0.34874,            0.039136,            0.026037,           0.0085497,           0.0081962,           0.0081962,           0.0081962
                 593,            0.028135,             0.03299,           0.0018373,             0.65516,             0.69824,             0.66328,             0.34247,            0.040529,            0.027467,           0.0091066,           0.0081906,           0.0081906,           0.0081906
                 594,            0.031651,            0.039351,           0.0026165,             0.67471,              0.7047,             0.67276,             0.35098,              0.0391,            0.025519,           0.0079125,           0.0081849,           0.0081849,           0.0081849
                 595,            0.032034,            0.042659,           0.0020237,             0.62394,             0.66195,             0.63236,             0.32221,            0.039426,            0.025724,           0.0087199,           0.0081792,           0.0081792,           0.0081792
                 596,            0.029214,            0.035096,           0.0019718,              0.5753,              0.7331,             0.62784,             0.33994,            0.038101,            0.024217,           0.0095756,           0.0081735,           0.0081735,           0.0081735
                 597,            0.030335,            0.037536,            0.002333,             0.75927,             0.64824,             0.70412,             0.36257,            0.039281,            0.023896,           0.0076862,           0.0081679,           0.0081679,           0.0081679
                 598,             0.03347,            0.031878,           0.0015784,             0.64956,             0.62753,             0.61676,             0.33694,            0.039521,            0.025886,            0.010622,           0.0081622,           0.0081622,           0.0081622
                 599,            0.034395,            0.038646,           0.0018116,             0.72493,             0.58668,             0.62383,             0.33288,            0.038978,            0.025274,            0.010147,           0.0081565,           0.0081565,           0.0081565
                 600,            0.031881,            0.034389,           0.0021426,             0.74235,              0.6301,             0.64463,             0.34783,            0.038747,            0.024194,           0.0091502,           0.0081507,           0.0081507,           0.0081507
                 601,            0.031035,            0.036492,           0.0022018,             0.81659,             0.61118,             0.68524,             0.38198,             0.03798,            0.023742,           0.0072381,            0.008145,            0.008145,            0.008145
                 602,            0.033614,            0.040925,           0.0016571,             0.80102,             0.64085,             0.69988,             0.36882,            0.037321,            0.023289,           0.0067016,           0.0081393,           0.0081393,           0.0081393
                 603,             0.03052,            0.031677,           0.0014988,             0.76875,             0.65868,             0.67869,             0.36678,            0.038341,            0.023821,           0.0085388,           0.0081336,           0.0081336,           0.0081336
                 604,            0.037139,            0.038774,           0.0022755,              0.7381,             0.70127,             0.68592,             0.36778,             0.03816,            0.023715,           0.0088775,           0.0081278,           0.0081278,           0.0081278
                 605,            0.030709,             0.03366,           0.0014042,             0.72953,             0.76534,             0.75721,             0.38549,             0.03877,            0.023442,           0.0059032,           0.0081221,           0.0081221,           0.0081221
                 606,             0.03299,            0.035736,           0.0022102,             0.69392,              0.7568,             0.72245,             0.38409,            0.038297,            0.024083,            0.007086,           0.0081164,           0.0081164,           0.0081164
                 607,            0.030585,            0.035749,            0.001577,             0.77709,              0.6622,             0.69724,             0.34189,            0.041948,            0.024905,           0.0080859,           0.0081106,           0.0081106,           0.0081106
                 608,             0.02928,            0.032816,           0.0016843,             0.82599,             0.65563,             0.70515,             0.33862,            0.041779,            0.026193,           0.0084664,           0.0081048,           0.0081048,           0.0081048
                 609,            0.032757,            0.035108,           0.0030953,             0.64473,              0.6658,             0.64213,             0.32482,            0.043255,            0.025834,           0.0082646,           0.0080991,           0.0080991,           0.0080991
                 610,            0.029171,            0.031992,           0.0018262,             0.68823,             0.63034,             0.66022,             0.34447,            0.040048,            0.025149,           0.0091949,           0.0080933,           0.0080933,           0.0080933
                 611,            0.030476,            0.032569,           0.0018775,             0.70573,             0.67676,             0.66605,             0.33714,            0.040434,            0.025626,           0.0099834,           0.0080875,           0.0080875,           0.0080875
                 612,            0.033402,            0.040409,           0.0023963,             0.67365,             0.60825,             0.61374,             0.32492,             0.04022,             0.02656,           0.0098109,           0.0080817,           0.0080817,           0.0080817
                 613,            0.029135,            0.033797,           0.0024371,             0.65663,             0.69754,             0.64838,             0.33143,            0.039914,             0.02558,           0.0099956,           0.0080759,           0.0080759,           0.0080759
                 614,            0.029674,            0.030878,           0.0018123,             0.70788,             0.69143,             0.67195,             0.33626,            0.039777,            0.025119,            0.009822,           0.0080701,           0.0080701,           0.0080701
                 615,            0.029909,            0.033286,           0.0017086,               0.761,             0.66247,             0.70127,             0.35993,            0.039035,            0.025239,           0.0089217,           0.0080643,           0.0080643,           0.0080643
                 616,            0.033596,            0.036669,           0.0019398,              0.7379,             0.67985,             0.72152,             0.38779,            0.038465,            0.025121,           0.0071607,           0.0080585,           0.0080585,           0.0080585
                 617,            0.029042,            0.033735,           0.0016158,             0.65249,             0.77894,             0.72608,             0.37507,            0.039084,            0.025131,           0.0075373,           0.0080527,           0.0080527,           0.0080527
                 618,            0.031605,             0.03744,           0.0022793,             0.70728,             0.75139,             0.72473,              0.3468,            0.041635,            0.025961,           0.0072597,           0.0080469,           0.0080469,           0.0080469
                 619,            0.027961,            0.029128,               0.002,             0.64918,             0.72289,             0.68991,             0.34927,            0.040217,            0.024948,           0.0083261,           0.0080411,           0.0080411,           0.0080411
                 620,            0.030082,            0.032169,           0.0019471,             0.62533,             0.66227,             0.65335,             0.35469,            0.039515,            0.025259,            0.010035,           0.0080352,           0.0080352,           0.0080352
                 621,             0.03071,            0.033707,           0.0018514,             0.74697,              0.6162,             0.65195,             0.34262,            0.040738,            0.025171,            0.011392,           0.0080294,           0.0080294,           0.0080294
                 622,            0.034222,            0.049246,           0.0023113,             0.64947,             0.65141,             0.66944,             0.36272,            0.039159,            0.023806,            0.010227,           0.0080235,           0.0080235,           0.0080235
                 623,            0.032464,            0.034024,           0.0016262,             0.76841,             0.56972,             0.64152,             0.33796,            0.039039,            0.024341,            0.010851,           0.0080177,           0.0080177,           0.0080177
                 624,            0.031669,            0.030786,           0.0017534,             0.51096,             0.65493,             0.59779,             0.33559,            0.039622,            0.024812,            0.010884,           0.0080118,           0.0080118,           0.0080118
                 625,            0.034492,            0.034714,           0.0020457,             0.59539,              0.6088,             0.60587,             0.34078,            0.039662,            0.025046,            0.010781,           0.0080059,           0.0080059,           0.0080059
                 626,            0.031685,            0.038503,           0.0020774,             0.72364,             0.62289,             0.70933,             0.37204,            0.038811,            0.023638,           0.0077625,           0.0080001,           0.0080001,           0.0080001
                 627,            0.031175,            0.033483,           0.0020463,             0.74528,             0.64437,             0.68142,             0.36447,            0.038304,            0.023326,           0.0090457,           0.0079942,           0.0079942,           0.0079942
                 628,             0.02756,            0.028575,           0.0020904,             0.69704,             0.69411,              0.7175,             0.40153,            0.038921,            0.023917,           0.0062828,           0.0079883,           0.0079883,           0.0079883
                 629,            0.030756,            0.034608,           0.0017587,             0.78685,             0.66232,             0.74459,              0.4008,            0.037337,            0.023568,            0.006855,           0.0079824,           0.0079824,           0.0079824
                 630,            0.027683,            0.033738,           0.0016267,                0.65,             0.73681,             0.71872,              0.3832,            0.037753,            0.024049,           0.0081547,           0.0079765,           0.0079765,           0.0079765
                 631,            0.031086,            0.038124,           0.0016659,             0.56058,             0.71866,             0.69214,             0.37525,            0.038976,            0.024547,            0.008157,           0.0079706,           0.0079706,           0.0079706
                 632,            0.031651,            0.038727,           0.0019753,             0.68294,             0.63345,              0.6954,                0.36,            0.037623,            0.024485,           0.0086433,           0.0079647,           0.0079647,           0.0079647
